time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-04-20 15:42:32.444 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233906488,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,404247216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:43:32.446 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233890104,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,404680232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:44:32.448 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233869624,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,407543704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:45:32.450 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233898296,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,408885064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:46:32.453 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233972024,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,409305648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:47:32.454 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233947448,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,410089448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:48:32.456 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233939256,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,411929672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:49:32.458 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233931064,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,413353080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:50:32.460 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233845048,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414086976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:51:32.462 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233845048,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414867448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:52:32.463 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233832760,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,417210032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:53:32.466 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233808184,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,418032008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:54:32.467 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233795896,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,418032008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:55:32.469 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233730360,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,418725040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:56:32.470 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233722168,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,420694704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:57:32.472 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233701688,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,422201096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:58:32.473 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233689400,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,422588624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 15:59:32.475 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233681208,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,423396776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:00:32.476 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233640248,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,429234152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:01:32.478 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233611576,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,429234152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:02:32.479 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233599288,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,430222368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:03:32.481 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233591096,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,431756112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:04:32.482 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233566520,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,434805008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:05:32.484 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233492792,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,435056912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:06:32.486 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233484600,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,435864992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:07:32.488 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233468216,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,436170504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:08:32.489 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233455928,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,438480128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:09:32.491 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233443640,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,438480128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:10:32.492 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233488696,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,439252624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:11:32.494 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233455928,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,440421824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:12:32.496 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233439544,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,442343944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:13:32.497 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233419064,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,443168104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:14:32.499 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233410872,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,444582560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:15:32.500 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233357624,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,444970056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:16:32.502 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233349432,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,447195224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:17:32.503 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233328952,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,448942352, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-04-20 16:18:32.505 UTC, , , , , , , , , ,1469,3378621,230752,672, ,40, ,12, , , , , , , , , ,40,8, , , ,24,6,11, , , , , , , , , , , ,1, , , ,3378621,3729,2, ,2484, , , , ,295135,3233316664,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,295135,1713626672266,,, , , , , , , , , ,3145728,295105,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,449375512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
